店铺名称,手机品牌,商品编号,商品名称,CPU型号,后摄主摄像素,前摄主摄像素,系统,商品评价量,手机价格
荣耀京东自营旗舰店,荣耀（HONOR）,100013000000,荣耀Magic3 Pro,骁龙888 Plus,5000万像素,1300万像素,Android,2万+,5699
OKSJ手机旗舰店,华为（HUAWEI）,67126015771,华为（HUAWEI）P40 (5G),麒麟990 5G,5000万像素,3200万像素,Android,1万+,5488
京铠玄手机旗舰店,华为（HUAWEI）,68373059800,华为（HUAWEI）nova 7 5G,麒麟985,6400万像素,3200万像素,Android,5000+,2488
耐谷手机旗舰店,华为（HUAWEI）,66098326641,华为（HUAWEI）Mate Xs (5G),麒麟990 5G,4000万像素,其他,Android,2000+,12988
OKSJ手机旗舰店,华为（HUAWEI）,68372945037,华为（HUAWEI）nova 7 5G,麒麟985,6400万像素,3200万像素,Android,1万+,2549
京东之家官方旗舰店,Apple,10041300000000,AppleiPhone 13,,,,iOS,2万+,5499
OPPO手机乐良专卖店,OPPO,10049600000000,OPPOK10,,6400万像素,1600万像素,Android,90,2499
8848手机官方旗舰店,8848,31287664019,8848M5尊享版,其他,1200万像素,1600万像素,其他OS,1000+,4999
京联通达旗舰店,诺基亚（NOKIA）,58911030334,诺基亚（NOKIA）105,,,,功能机,2万+,139
Unihertz手机旗舰店,Unihertz,46560095796,UnihertzUnihertz Atom,其他,1600万像素,800万像素,Android,2000+,1699
鼎桥（TD Tech）京东自营旗舰店,鼎桥（TD Tech）,100039000000,鼎桥M40,,6400万像素,,其他,11,4499
三星京东自营官方旗舰店,三星（SAMSUNG）,100033000000,三星Galaxy S22 Ultra,,10800万像素,4000万像素,Android,1万+,9699
SONY京东自营官方旗舰店,索尼（SONY）,100011000000,索尼Xperia 1 III,骁龙888,1200万像素,800万像素,Android,5000+,6399
万鹏手机专营店,关爱心,10039300000000,新款X13promax超薄电竞游戏智能手机旗舰机可用5G移动电信卡老人学生老年机关爱心 初雪水晶【4+32G】,,,,Android,5000+,489
OPPO京东自营官方旗舰店,OPPO,100025000000,OPPOA93s,天玑700,4800万像素,800万像素,Android,2万+,1599
疆界互联旗舰店,小米（MI）,10030800000000,小米（MI）Note10 5G,天玑700,4800万像素,800万像素,Android,1万+,1099
荣耀京东自营旗舰店,荣耀（HONOR）,100028000000,荣耀X30i,天玑810,,,Android,10万+,1299
努比亚京东自营旗舰店,努比亚（nubia）,100022000000,努比亚Z30 Pro,骁龙888,6400万像素,其他,Android,5000+,3699
疆界互联旗舰店,小米（MI）,10026900000000,小米Redmi红米K40【K40S可选】5G游戏手机 全网通 12G+256G 幻境 官方标配【碎屏险+晒单有礼】,骁龙870,4800万像素,2000万像素,Android,5万+,2169
OPPO京东自营官方旗舰店,OPPO,100037000000,OPPOA57,,,,Android,500+,1499
Hi nova京东自营旗舰店,Hi nova,100030000000,Hi nova9,骁龙778G,5000万像素,3200万像素,Android,1万+,3099
小米手机官方旗舰店,小米（MI）,10032800000000,Redmi 9A 5000mAh大电量 1300万AI相机 八核处理器 手机红米小米 砂石黑 4GB+64GB,其他,1300万像素,500万像素,Android,2万+,599
Hi nova京东自营旗舰店,Hi nova,100033000000,Hi nova9,骁龙778G,5000万像素,3200万像素,Android,200万+,3088
疆界互联旗舰店,荣耀（HONOR）,10042100000000,荣耀（HONOR）荣耀x30,,,,Android,2000+,1768
疆界互联旗舰店,华为（HUAWEI）,10027400000000,华为（HUAWEI）华为Mate 40E,,6400万像素,1300万像素,HarmonyOS 2,1万+,5869
优爱特手机专营店,小米（MI）,10024800000000,小米（MI）Redmi Note 9 4G,骁龙662,4800万像素,800万像素,Android,1万+,989
靓机优品二手手机专营店,Apple,10028100000000,Apple iPhone X 二手苹果X 二手手机 移动联通电信4G手机 9成新 银白色 64G 全网通,,,,,2万+,1479
盛邦二手手机专营店,Apple,10040600000000,苹果 Apple iPhone 11  二手手机 二手95新 黑色【店长推荐】 64G 全网通【赠20w快充】,,,,,2000+,2299
vivo官方旗舰店,vivo,10049100000000,vivoX80,,,,Android,200+,3699
纽曼手机旗舰店,纽曼（Newman）,10045000000000,纽曼（Newman）T10 mini,,,,功能机,2000+,59
疆界互联旗舰店,小米（MI）,10029100000000,小米（MI）小米,天玑1200,6400万像素,1600万像素,Android,1万+,3699
中国移动官方旗舰店,小米（MI）,100012000000,小米Redmi Note10 ,其他,其他,其他,Android,5万+,1499
金立手机京东自营旗舰店,金立（Gionee）,100018000000,金立G13 Pro,,1300万像素,500万像素,Android,2000+,699
努比亚京东自营旗舰店,努比亚（nubia）,100033000000,努比亚红魔7 Pro,,6400万像素,1600万像素,Android,5000+,5299
OPPO京东自营官方旗舰店,OPPO,100033000000,OPPOFind X5 Pro 5G,骁龙8 Gen 1,5000万像素,3200万像素,Android,1万+,6299
一佳手机专营店,华为（HUAWEI）,10025000000000,华为智选 麦芒9 5G手机 全网通 幻夜黑 8GB+128GB 官方标配,MT6873,6400万像素,1600万像素,Android,2000+,1199.01
OPPO官方直营旗舰店,OPPO,10038500000000,OPPOK9s,,,,Android,5000+,1349
中兴京东自营官方旗舰店,中兴（ZTE）,100024000000,中兴A2322,骁龙870,6400万像素,1600万像素,Android,1万+,1998
vivo京东自营官方旗舰店,vivo,100028000000,vivoY50t,,4800万像素,800万像素,Android,500+,1199
愉快二手手机专营店,华为（HUAWEI）,64044298792,华为（HUAWEI）MATE30,,,,,2000+,2399
vivo官方旗舰店,vivo,10042100000000,vivoS12,天玑1100,,4400万像素,Android,5000+,2599
头号卖家旗舰店,vivo,10038900000000,vivoY71t,,,,Android,2000+,1799
iQOO官方旗舰店,vivo,10048400000000,vivoiQOO Neo6,,,1600万像素,Android,2000+,3299
酷族数码旗舰店,小米（MI）,10039000000000,小米（MI）红米Note11,天玑810,,,Android,5000+,1499
诺基亚手机京东自营旗舰店,诺基亚（NOKIA）,100028000000,诺基亚215,其他,无后置摄像头,无前置摄像头,功能机,2万+,269
优爱特手机专营店,小米（MI）,10024900000000,小米（MI）Redmi Note9 Pro,骁龙750G,1亿像素,1600万像素,Android,5000+,1338
OKSJ手机旗舰店,华为（HUAWEI）,67126015771,华为（HUAWEI）P40 (5G),麒麟990 5G,5000万像素,3200万像素,Android,1万+,5488
诺基亚手机京东自营旗舰店,诺基亚（NOKIA）,100027000000,诺基亚诺基亚G50,,4800万像素,800万像素,Android,2000+,1999
京东之家官方旗舰店,OPPO,10031400000000,OPPOA32,其他,其他,其他,其他OS,500+,799
炜东电商旗舰店,三星（SAMSUNG）,10030900000000,三星（SAMSUNG）F52,骁龙750G,6400万像素,1600万像素,Android,1000+,1396
中国电信自营旗舰店,vivo,100015000000,vivoiQOO Z5,,,,Android,1000+,1999
荣耀京东自营旗舰店,荣耀（HONOR）,100032000000,荣耀MagicV 折叠屏,,,,Android,5000+,9999
茄子手机旗舰店,黑鲨,10047900000000,黑鲨黑鲨5 ,,,,其他,97,2789
诺基亚手机京东自营旗舰店,诺基亚（NOKIA）,100023000000,诺基亚105 4G,紫光展锐,无后置摄像头,无前置摄像头,功能机,5万+,199
魅族京东自营旗舰店,魅族（MEIZU）,100027000000,魅族18X,骁龙870,6400万像素,,Android,5000+,2699
耐谷手机旗舰店,华为（HUAWEI）,10050700000000,华为畅享20 Plus 5G手机 畅玩20 钛空银 4GB+64GB,,,,Android,500+,786
京东之家官方旗舰店,华为（HUAWEI）,10046200000000,华为（HUAWEI）nova 9 SE,,,,其他,1000+,2319
飞利浦手机京东自营旗舰店,飞利浦（PHILIPS）,100030000000,飞利浦PH1,,1300万像素,500万像素,Android,5000+,599
vivo官方旗舰店,vivo,10042100000000,vivoS12,天玑1100,,4400万像素,Android,5000+,2599
天语手机京东自营官方旗舰店,天语（K-TOUCH）,5204046,天语T2,其他,无后置摄像头,无前置摄像头,功能机,50万+,99
炜东电商旗舰店,荣耀（HONOR）,10032600000000,荣耀（HONOR）荣耀50pro,骁龙778G,10800万像素,3200万像素,Android,5000+,2669
京铠玄手机旗舰店,小米（MI）,10024800000000,小米（MI）Redmi  Note9 5G ,天玑800U,4800万像素,1300万像素,Android,2万+,1029
疆界互联旗舰店,荣耀（HONOR）,10031100000000,荣耀（HONOR）荣耀play5T,其他,1300万像素,500万像素,Android,1万+,1499
京东移动生态自营专区,荣耀（HONOR）,100037000000,荣耀荣耀Play5,,,,Android,1000+,1499
OKSJ手机旗舰店,华为（HUAWEI）,67126015771,华为（HUAWEI）P40 (5G),麒麟990 5G,5000万像素,3200万像素,Android,1万+,5488
小辣椒手机京东自营官方旗舰店,小辣椒,100035000000,小辣椒NB18,,1300万像素,500万像素,Android,1000+,529
天天数码二手手机专营店,vivo,10023000000000,vivo Y67 二手手机 5.5英寸大屏手机二手手机 学生机 4G全网通 双卡双待 9成新 黑色（颜色随机） 4GB+32GB,,,,,2000+,278
炜东电商旗舰店,华为（HUAWEI）,10036500000000,华为（HUAWEI）华为nova9,,,,HarmonyOS 2,1万+,2519
京联通达旗舰店,荣耀（HONOR）,10029700000000,荣耀（HONOR）荣耀畅玩20,其他,其他,其他,Android,1万+,899
OPPO优品专卖店,OPPO,10031200000000,OPPOReno6,其他,6400万像素,3200万像素,Android,2000+,2499
茄子手机旗舰店,黑鲨,10047900000000,黑鲨黑鲨5 ,,,,其他,97,2789
京东移动生态自营专区,荣耀（HONOR）,100018000000,荣耀荣耀60,,10800万像素,3200万像素,其他,2000+,2389
小米手机官方旗舰店,小米（MI）,10045300000000,小米（MI）22011211C,,1亿像素,,Android,2000+,3599
华为京东自营官方旗舰店,华为（HUAWEI）,100029000000,华为Mate X2,麒麟9000,5000万像素,1600万像素,HarmonyOS 2,5万+,19699
荣耀京东自营旗舰店,荣耀（HONOR）,100015000000,荣耀X30 Max,天玑900,6400万像素,800万像素,Android,1万+,2699
京铠玄手机旗舰店,华为（HUAWEI）,10049800000000,华为智选 Hi nova9se 5G手机 梦幻冰蓝 8+256G 加送华为原装66w,骁龙695,10800万像素,1600万像素,Android,500+,2649
久汇通手机旗舰店,华为（HUAWEI）,10042500000000,华为（HUAWEI）nova9 5G,骁龙778G,5000万像素,3200万像素,Android,2万+,2789
炜东电商旗舰店,小米（MI）,10024800000000,小米（MI）Redmi Note 9 5G,天玑800U,4800万像素,1300万像素,Android,2万+,1038
京东之家官方旗舰店,小米（MI）,10029200000000,小米（MI）Redmi  Note9 5G ,,,,Android,1万+,1049
炜东电商旗舰店,荣耀（HONOR）,10030000000000,荣耀（HONOR）荣耀畅玩20,Unisoc T610,1300万像素,500万像素,Android,2万+,889
vivo官方旗舰店,vivo,10036800000000,vivoX70 Pro+,骁龙888 Plus,5000万像素,3200万像素,Android,2000+,5199
索爱（soaiy）手机京东自营旗舰店,索爱（soaiy）,100018000000,索爱S40A,,,,Android,1000+,479
vivo官方旗舰店,vivo,10038500000000,vivovivo T1,骁龙778G,,,Android,2000+,1899
AGM京东自营官方旗舰店,AGM,100026000000,AGMH2,其他,1300万像素,800万像素,Android,1000+,1399
京域手机旗舰店,vivo,71059865852,vivoiQOO Z5,骁龙778G,6400万像素,1600万像素,Android,2万+,1599
小米手机官方旗舰店,小米（MI）,10041000000000,Redmi Note11 4G智能手机 品质小金刚 90Hz高刷屏5000mAh大电池红米小米 梦幻晴空 6G+128GB,,,,Android,5000+,1069
vivo官方旗舰店,vivo,10038500000000,vivovivo T1,骁龙778G,,,Android,2000+,1699
京东之家官方旗舰店,华为（HUAWEI）,10047200000000,华为（HUAWEI）nova 9 Pro,,,,HarmonyOS 2,500+,3249
OPPO酷炫手机专卖店,OPPO,10044300000000,OPPOFind X5,骁龙888,5000万像素,3200万像素,Android,200+,4769
iQOO京东官方自营旗舰店,vivo,100031000000,vivoiQOO U5,,5000万像素,800万像素,Android,1万+,1349
OPPO品速专卖店,OPPO,10040900000000,OPPOReno7,骁龙778G,,,Android,2000+,2269
优爱特手机专营店,华为（HUAWEI）,10045100000000,华为（HUAWEI）畅享 20e,其他,1300万像素,,Android,2万+,1089
vivo京东自营官方旗舰店,vivo,100023000000,vivoS10 Pro,天玑1100,10800万像素,4400万像素,Android,5万+,2699
荣耀京东自营旗舰店,荣耀（HONOR）,100025000000,荣耀Magic3,骁龙888,5000万像素,1300万像素,Android,5万+,4299
中兴京东自营官方旗舰店,中兴（ZTE）,100021000000,中兴Axon40Ultra,骁龙8 Gen 1,6400万像素,1600万像素,Android,500+,5298
vivo京东自营官方旗舰店,vivo,100036000000,vivoX Fold,骁龙8 Gen 1,5000万像素,1600万像素,Android,1000+,8999
中国电信自营旗舰店,荣耀（HONOR）,100014000000,荣耀荣耀50 SE,天玑900,1亿像素,1600万像素,Android,2000+,1609
飞利浦手机京东自营旗舰店,飞利浦（PHILIPS）,100014000000,飞利浦E309,,其他,其他,功能机,2万+,179
魅族京东自营旗舰店,魅族（MEIZU）,100019000000,魅族18 Pro,骁龙888,5000万像素,4400万像素,Android,2万+,3299
vivo官方旗舰店,vivo,10042700000000,vivovivo Y32,,,,Android,2000+,1099
京东之家官方旗舰店,荣耀（HONOR）,10048500000000,荣耀（HONOR）荣耀play6t,,,,Android,500+,1399.01
荣耀京东自营旗舰店,荣耀（HONOR）,100023000000,荣耀50 PRO 5G,其他,10800万像素,1200万像素,Android,10万+,3699
OPPO官方直营旗舰店,OPPO,10024700000000,OPPO A32新品手机A11同系大电池千元拍照游戏智能视频拍照大电池手机 幻想蓝 4GB+64GB,其他,1300万像素,800万像素,Android,2万+,899
黑鲨京东自营官方旗舰店,黑鲨,100019000000,黑鲨4 Pro,骁龙888,6400万像素,2000万像素,Android,2万+,3199
景威手机专营店,小米（MI）,10043000000000,小米（MI）Redmi  Note9 5G ,,,,Android,1000+,1049
京铠玄手机旗舰店,华为（HUAWEI）,10025700000000,华为（HUAWEI）nova 8 Pro,麒麟985,6400万像素,3200万像素,Android,5000+,3187
炜东电商旗舰店,华为（HUAWEI）,10046500000000,华为（HUAWEI）P50 E,,,,其他,1000+,4458
京联通达旗舰店,小米（MI）,44033283662,Redmi红米9a 小米手机 大电池大音量老人机 砂石黑 4+64G全网通,,,,,2万+,589
一佳手机专营店,荣耀（HONOR）,10035100000000,荣耀X20 全网通5G手机 66W快速充电 120Hz高刷屏 钛空银 8GB+128GB 官方标配,天玑900,6400万像素,1600万像素,Android,1000+,1369
头号卖家旗舰店,vivo,10037100000000,vivoiQOO Z5,骁龙778G,6400万像素,1600万像素,Android,2000+,1999
京铠玄手机旗舰店,华为（HUAWEI）,10043400000000,华为（HUAWEI）畅享 20e,麒麟710A,1300万像素,800万像素,HarmonyOS 2,2000+,1088
金诚旗舰店,天语（K-Touch）,69323324707,天语（K-Touch）F12 Pro,其他,,,Android,500+,699
小米京东自营旗舰店,小米（MI）,100017000000,小米小米11青春活力版,骁龙778G,6400万像素,2000万像素,Android,2万+,1899
景威手机专营店,小米（MI）,10043200000000,小米（MI）Redmi Note 9 4G,,,,Android,1000+,899
金诚腾达手机旗舰店,天语（K-Touch）,10039800000000,天语（K-Touch）i13,,1300万像素,800万像素,Android,1000+,799
炜东电商旗舰店,华为（HUAWEI）,10046000000000,华为（HUAWEI）nova9 SE,,,,HarmonyOS 2.0.1,2000+,2319
小米手机官方旗舰店,小米（MI）,10033000000000,小米11 ultra 5G 游戏手机 骁龙888 2K曲面屏 智能拍照手机 陶瓷工艺 陶瓷黑【67W充电器套装】 8GB+256GB,骁龙888,5000万像素,2000万像素,Android,2000+,3999
iQOO智美专卖店,vivo,10027100000000,vivoiQOO Neo6,骁龙8 Gen 1,6400万像素,,Android,5000+,3299
京东移动生态自营专区,OPPO,100035000000,OPPOA93,其他,4800万像素,800万像素,Android,2000+,1999
飞利浦手机京东自营旗舰店,飞利浦（PHILIPS）,100022000000,飞利浦E535,其他,其他,无前置摄像头,功能机,2万+,399
一佳手机专营店,华为（HUAWEI）,10043900000000,华为nova8se 手机 搭载HarmonyOS2系统 幻夜黑 8GB+128GB 官方标配,麒麟710A,6400万像素,1600万像素,HarmonyOS 2,5000+,1799
中国移动官方旗舰店,小米（MI）,100019000000,小米Redmi Note 9 5G,天玑800U,4800万像素,1300万像素,Android,1万+,1299
OPPO酷炫手机专卖店,OPPO,10037200000000,OPPOK9 Pro,天玑1200,6400万像素,1600万像素,Android,1000+,2399
移联翼手机旗舰店,纽曼（Newman）,10045400000000,纽曼（Newman）M40智能手机可下载使用为华而生 5G移动联通电信卡老人学生便宜游戏手机 夏日橙 32GB,其他,,,Android,1000+,399
vivo京东自营官方旗舰店,vivo,100028000000,vivoS10e,天玑900,6400万像素,3200万像素,Android,5000+,2099
iQOO官方旗舰店,vivo,10034400000000,vivoiQOO 8,骁龙888,4800万像素,1600万像素,Android,5000+,2999
炜东电商旗舰店,华为（HUAWEI）,10034500000000,华为（HUAWEI）华为P50pro,其他,5000万像素,1300万像素,HarmonyOS 2,1万+,5958
景威手机专营店,小米（MI）,10042600000000,小米（MI）Redmi Note10 ,,,,Android,2000+,1029
头号卖家旗舰店,OPPO,10040900000000,OPPOReno7,,,,Android,5000+,2299
OKSJ手机旗舰店,Hi nova,10041500000000,Hi novaHi nova9,其他,,,Android,2000+,2799
京东之家官方旗舰店,小米（MI）,10047700000000,小米（MI）Redmi 10A,,,,Android,500+,699
上海电信京东自营旗舰店,荣耀（HONOR）,100026000000,荣耀畅玩 20,,1300万像素,500万像素,,2000+,939
詹姆士手机旗舰店,关爱心,10027200000000,5G新品512GB大内存超薄电竞游戏智能手机全网通5G学生价长续航安卓老人老年机关爱心13pro 翡冷翠【5G至尊版】 512GB,,,,Android,2000+,999
京合旗舰店,荣耀（HONOR）,10040800000000,荣耀（HONOR）荣耀60,骁龙778G,10800万像素,3200万像素,Android,5000+,3299
疆界互联旗舰店,荣耀（HONOR）,10046800000000,荣耀（HONOR）荣耀play6T,天玑700,1300万像素,500万像素,Android,500+,2599
VERTU官方旗舰店,VERTU,10037500000000,VERTUiVERTU 5G轻奢,骁龙888,6400万像素,1600万像素,其他OS,200+,19800
